protocol,seed,depth,budget,learning_rate,arm,accuracy,test_weights_unchanged
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,ef4aec6db755c927,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,ef4aec6db755c927,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,0d026597341a453a,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,0d026597341a453a,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,0d026597341a453a,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,ab35dfdeb5e0c151,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,ab35dfdeb5e0c151,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,ab35dfdeb5e0c151,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,c9ed511832b53d64,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,c9ed511832b53d64,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,c9ed511832b53d64,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,57a4cb43b27bb97b,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,57a4cb43b27bb97b,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,57a4cb43b27bb97b,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,f65c4c8d33c0358e,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,f65c4c8d33c0358e,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,f65c4c8d33c0358e,1,120,0.00200000,direct-terminal,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,1417c634b096b1a5,1,120,0.00200000,existing-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,1417c634b096b1a5,1,120,0.00200000,least-squares-post-synaptic,0.00000000,true
binn-hybrid-diagnostic-v3-fe72201b01e57cfe,1417c634b096b1a5,1,120,0.00200000,direct-terminal,0.00000000,true
